,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger
437,group12_sub1,23,danish,Female,./final_images\WM05_NC_neutral.jpg,i,401.12033170019276,neutral,neutral,white,male,40,200,140
438,group12_sub1,23,danish,Female,./final_images\BF14_SO_sad.jpg,e,402.0302801001817,correct,sad,black,female,30,100,130
439,group12_sub1,23,danish,Female,./final_images\BF06_HC_happy.jpg,i,402.95125100016594,correct,happy,black,female,20,200,220
440,group12_sub1,23,danish,Female,./final_images\WM01_SO_sad.jpg,e,403.8472357999999,correct,sad,white,male,30,100,130
441,group12_sub1,23,danish,Female,./final_images\BF07_HO_happy.jpg,i,404.77222730009817,correct,happy,black,female,20,200,220
442,group12_sub1,23,danish,Female,./final_images\WM02_HO_happy.jpg,i,405.71036919998005,correct,happy,white,male,20,200,220
443,group12_sub1,23,danish,Female,./final_images\WF06_NC_neutral.jpg,i,406.9041588001419,neutral,neutral,white,female,40,200,140
444,group12_sub1,23,danish,Female,./final_images\WF13_NO_neutral.jpg,e,407.93422799999826,neutral,neutral,white,female,40,100,140
445,group12_sub1,23,danish,Female,./final_images\BM15_SO_sad.jpg,e,408.9552267000545,correct,sad,black,male,30,100,130
446,group12_sub1,23,danish,Female,./final_images\BM03_SO_sad.jpg,e,409.9902187001426,correct,sad,black,male,30,100,130
447,group12_sub1,23,danish,Female,./final_images\AM10_HC_happy.jpg,i,410.9423220001627,correct,happy,black,male,20,200,220
448,group12_sub1,23,danish,Female,./final_images\BF12_HC_happy.jpg,i,411.84916840004735,correct,happy,black,female,20,200,220
449,group12_sub1,23,danish,Female,./final_images\WF14_NC_neutral.jpg,e,412.8621835000813,neutral,neutral,white,female,40,100,140
