Unnamed: 0,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger,ethnicity_trigger
432,group12_sub1,23,danish,male,./final_images\WM07_HC_happy.jpg,i,393.6793484999798,correct,happy,white,male,20,200,220,31
433,group12_sub1,23,danish,male,./final_images\AF01_SC_sad.jpg,e,395.9433020001743,correct,sad,asian,female,30,100,130,22
434,group12_sub1,23,danish,male,./final_images\BF20_NC_neutral.jpg,e,396.99532680003904,neutral,neutral,black,female,40,100,140,43
435,group12_sub1,23,danish,male,./final_images\BM06_NC_neutral.jpg,i,397.8383208001033,neutral,neutral,black,male,40,200,140,43
436,group12_sub1,23,danish,male,./final_images\WF07_NO_neutral.jpg,i,399.5742836000864,neutral,neutral,white,female,40,200,140,41
437,group12_sub1,23,danish,male,./final_images\WM05_NC_neutral.jpg,i,401.1203317001928,neutral,neutral,white,male,40,200,140,41
438,group12_sub1,23,danish,male,./final_images\BF14_SO_sad.jpg,e,402.0302801001817,correct,sad,black,female,30,100,130,23
439,group12_sub1,23,danish,male,./final_images\BF06_HC_happy.jpg,i,402.95125100016594,correct,happy,black,female,20,200,220,33
440,group12_sub1,23,danish,male,./final_images\WM01_SO_sad.jpg,e,403.8472357999999,correct,sad,white,male,30,100,130,21
441,group12_sub1,23,danish,male,./final_images\BF07_HO_happy.jpg,i,404.77222730009817,correct,happy,black,female,20,200,220,33
442,group12_sub1,23,danish,male,./final_images\WM02_HO_happy.jpg,i,405.7103691999801,correct,happy,white,male,20,200,220,31
443,group12_sub1,23,danish,male,./final_images\WF06_NC_neutral.jpg,i,406.9041588001419,neutral,neutral,white,female,40,200,140,41
444,group12_sub1,23,danish,male,./final_images\WF13_NO_neutral.jpg,e,407.9342279999983,neutral,neutral,white,female,40,100,140,41
445,group12_sub1,23,danish,male,./final_images\BM15_SO_sad.jpg,e,408.9552267000545,correct,sad,black,male,30,100,130,23
446,group12_sub1,23,danish,male,./final_images\BM03_SO_sad.jpg,e,409.9902187001426,correct,sad,black,male,30,100,130,23
447,group12_sub1,23,danish,male,./final_images\AM10_HC_happy.jpg,i,410.9423220001627,correct,happy,asian,male,20,200,220,32
448,group12_sub1,23,danish,male,./final_images\BF12_HC_happy.jpg,i,411.84916840004735,correct,happy,black,female,20,200,220,33
449,group12_sub1,23,danish,male,./final_images\WF14_NC_neutral.jpg,e,412.8621835000813,neutral,neutral,white,female,40,100,140,41
