Unnamed: 0,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger,ethnicity_trigger
371,group12_sub1,23,danish,male,./final_images\AM09_HO_happy.jpg,i,331.3784193000756,correct,happy,asian,male,20,200,220,21
372,group12_sub1,23,danish,male,./final_images\WF10_NC_neutral.jpg,i,332.32236670004204,neutral,neutral,white,female,40,200,140,43
373,group12_sub1,23,danish,male,./final_images\BF19_HO_happy.jpg,i,333.1674002001528,correct,happy,black,female,20,200,220,22
374,group12_sub1,23,danish,male,./final_images\WF10_SO_sad.jpg,e,333.97947590006515,correct,sad,white,female,30,100,130,33
375,group12_sub1,23,danish,male,./final_images\BF15_NC_neutral.jpg,i,334.9594328000676,neutral,neutral,black,female,40,200,140,42
376,group12_sub1,23,danish,male,./final_images\BM18_SC_sad.jpg,e,335.87132340017706,correct,sad,black,male,30,100,130,32
377,group12_sub1,23,danish,male,./final_images\WM10_SO_sad.jpg,e,336.8583062000107,correct,sad,white,male,30,100,130,33
378,group12_sub1,23,danish,male,./final_images\WM12_HO_happy.jpg,i,337.6613063002005,correct,happy,white,male,20,200,220,23
379,group12_sub1,23,danish,male,./final_images\BF08_NC_neutral.jpg,i,338.5634234000463,neutral,neutral,black,female,40,200,140,42
380,group12_sub1,23,danish,male,./final_images\BM16_HC_happy.jpg,i,339.35929649998434,correct,happy,black,male,20,200,220,22
381,group12_sub1,23,danish,male,./final_images\BF07_NO_neutral.jpg,e,340.5333874002099,neutral,neutral,black,female,40,100,140,42
382,group12_sub1,23,danish,male,./final_images\AF07_SO_sad.jpg,e,341.4183571001049,correct,sad,asian,female,30,100,130,31
383,group12_sub1,23,danish,male,./final_images\WM04_NC_neutral.jpg,i,342.4604740000796,neutral,neutral,white,male,40,200,140,43
384,group12_sub1,23,danish,male,./final_images\BF17_SO_sad.jpg,e,343.265357500175,correct,sad,black,female,30,100,130,32
385,group12_sub1,23,danish,male,./final_images\AM04_HC_happy.jpg,i,344.0613099001348,correct,happy,asian,male,20,200,220,21
386,group12_sub1,23,danish,male,./final_images\BM08_HO_happy.jpg,i,344.84128060005605,correct,happy,black,male,20,200,220,22
387,group12_sub1,23,danish,male,./final_images\BF06_HO_happy.jpg,e,345.74335660017096,incorrect,happy,black,female,20,100,50,22
388,group12_sub1,23,danish,male,./final_images\BF16_NC_neutral.jpg,i,348.0213494000491,neutral,neutral,black,female,40,200,140,42
389,group12_sub1,23,danish,male,./final_images\WM04_HC_happy.jpg,i,349.03136480017565,correct,happy,white,male,20,200,220,23
390,group12_sub1,23,danish,male,./final_images\BM16_HO_happy.jpg,i,349.8133324000519,correct,happy,black,male,20,200,220,22
391,group12_sub1,23,danish,male,./final_images\BF14_HO_happy.jpg,i,350.7672705000732,correct,happy,black,female,20,200,220,22
392,group12_sub1,23,danish,male,./final_images\AM01_HC_happy.jpg,i,351.9384410001803,correct,happy,asian,male,20,200,220,21
393,group12_sub1,23,danish,male,./final_images\WF03_NC_neutral.jpg,e,353.3552867001854,neutral,neutral,white,female,40,100,140,43
394,group12_sub1,23,danish,male,./final_images\WM02_NC_neutral.jpg,e,354.98333790013567,neutral,neutral,white,male,40,100,140,43
395,group12_sub1,23,danish,male,./final_images\BM01_HC_happy.jpg,i,356.0163037001621,correct,happy,black,male,20,200,220,22
396,group12_sub1,23,danish,male,./final_images\AM08_SC_sad.jpg,e,356.8534151001368,correct,sad,asian,male,30,100,130,31
397,group12_sub1,23,danish,male,./final_images\WF08_SO_sad.jpg,i,357.95526350010186,incorrect,sad,white,female,30,200,50,33
398,group12_sub1,23,danish,male,./final_images\WF10_HC_happy.jpg,i,358.78137830016203,correct,happy,white,female,20,200,220,23
399,group12_sub1,23,danish,male,./final_images\BF12_NC_neutral.jpg,i,359.888347200118,neutral,neutral,black,female,40,200,140,42
400,group12_sub1,23,danish,male,./final_images\WF10_NO_neutral.jpg,e,360.9322739001364,neutral,neutral,white,female,40,100,140,43
401,group12_sub1,23,danish,male,./final_images\AM08_SO_sad.jpg,e,361.71730620018207,correct,sad,asian,male,30,100,130,31
402,group12_sub1,23,danish,male,./final_images\WM11_NC_neutral.jpg,e,362.6262617001776,neutral,neutral,white,male,40,100,140,43
403,group12_sub1,23,danish,male,./final_images\WF15_HO_happy.jpg,i,363.5053062001243,correct,happy,white,female,20,200,220,23
404,group12_sub1,23,danish,male,./final_images\WF06_HC_happy.jpg,i,364.5402573000174,correct,happy,white,female,20,200,220,23
405,group12_sub1,23,danish,male,./final_images\BF05_NC_neutral.jpg,e,365.53326719999313,neutral,neutral,black,female,40,100,140,42
